an0,an1,an2,an3,an4,an5,an6,an7,an8,an9,an10,an11,an12,an13,an14,an15,an16,an17,an18,an19,an20,an21,an22,an23,an24,an25,an26,an27,an28,an29,an30,an31,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,class
0.3763178,-0.1234292,0.1423152,0.5287192,-0.0757614,0.2609962,0.4072412,0.2275616,-0.3309898,0.2866624,0.2882724,0.3401074,0.3636726,0.2944278,0.5706028,0.1397916,-0.2783798,-0.050852,0.115312,-0.2910128,-0.116459,0.1916106,0.445216,-0.1999944,-0.0976044,-0.239985,-0.163063,-0.2572798,-0.0501124,-0.6218648,0.2850884,0.4246764,0.367779,-0.238929,0.26966,0.252229,-0.284359,-0.448685,-0.211289,-0.128295,-0.210279,-0.061848,0.312274,-0.012696,0.479197,-0.326459,-0.453991,-0.0136,0.342248,-0.203969,0.133075,0.032675,0.269173,0.535787,0.105555,-0.299121,-0.204062,-0.141551,0.032651,0.116516,-0.378137,0.076825,-0.148352,-0.124697,False
0.0528108,0.302543,0.3594412,0.9017966,0.2032452,0.0724116,0.3068916,-0.3673128,-0.0312188,-0.1199906,0.2228006,-0.3934308,0.39059,0.1457616,0.0349398,0.0804706,-0.351839,0.3490986,0.3125302,-0.3005898,-0.4982544,0.2945534,-0.3403288,0.146605,0.1955396,-0.669806,-0.0034376,0.2911236,0.157526,-0.1576264,-0.6530236,0.4476452,0.039291,-0.724286,0.8733,0.119718,0.342306,0.111612,0.069553,-0.012611,0.098048,-0.26046,0.034414,-1.024517,-0.257852,-0.332983,0.336468,-0.638887,-0.012438,0.308906,-0.474907,-0.250417,-0.458336,0.318551,-0.397776,0.169744,0.275103,-0.582177,0.184778,0.208899,0.246089,-0.566759,-0.325306,-0.05816,False
0.3272952,-0.8510082,0.3434214,-0.3279944,0.049241,-0.0387206,-0.1885244,0.010594,0.0029142,-0.0727146,0.1590538,-0.673916,0.2229022,0.0018804,0.3876388,-0.3902156,-0.0682906,0.1113084,-0.6228118,-0.051576,0.4835868,0.4779434,0.0495328,0.2192564,0.924779,-0.5587198,0.7941058,0.044387,0.0703768,-0.3704874,0.0532236,0.0401028,0.348224,-0.278916,0.214022,-0.011156,-0.362768,-0.507055,-0.029813,0.076977,-0.6624,-0.262739,-0.110691,0.213689,0.183598,-0.038806,-0.10587,-0.401076,0.022033,-0.143033,0.106866,-0.006947,0.216509,0.045247,0.118088,-0.454178,0.327389,-0.53803,-0.033573,-0.232281,-0.21671,-0.109885,-0.131382,-0.092796,False
0.2902856,0.3724966,0.1278558,0.1530202,0.4877446,0.5228338,0.4677934,-0.2813898,0.1380158,-0.3037058,0.2225246,-0.4090112,0.2923102,0.0884342,-0.1848006,-0.2960724,0.0053124,0.1980676,0.1348572,-0.4011352,-0.3412052,-0.0436268,-0.2639322,0.0190284,0.3574786,-0.3047426,0.1987974,0.4428376,0.1005602,-0.3034902,-0.3933378,-0.2555142,0.473149,-0.202479,-0.163189,0.085794,-0.26674,-0.183695,-0.291118,0.206288,-0.418278,-0.166316,-0.248095,0.361142,0.525519,0.279391,-0.305535,-0.593865,0.691744,-0.153019,-0.128778,0.154141,-0.098843,-0.238421,0.312639,-0.677849,0.405312,-0.543592,-0.348843,0.141156,-0.737397,-0.084411,-0.128128,-0.590044,False
-0.1334476,0.5232422,-0.0957464,0.3144986,-0.1067148,-0.0225824,-0.0561232,-0.168862,-0.754921,-0.0955396,0.0135188,-0.4008046,-0.079559,0.489598,0.566829,-0.2092948,0.1814874,0.1040958,0.4877766,-0.4870918,-0.0972468,0.1941072,-0.0805802,-0.099213,-0.2334552,-0.343094,0.1033048,0.2028282,0.258457,-0.033635,-0.1671528,0.0973228,0.321645,0.038979,-0.311198,0.13311,-0.207378,-0.129342,-0.129509,0.295973,-0.018722,-0.346624,-0.180263,-0.062592,0.37474,0.341034,-0.095052,-0.501756,0.667858,0.084945,-0.13889,0.020593,-0.026233,0.170092,0.425835,-0.61533,0.308671,-0.391455,0.137223,0.26397,-0.528098,0.047764,-0.190566,-0.44972,False
0.6257602,-0.1667138,0.239831,0.7624594,0.1597806,0.5487742,0.2920228,0.074072,-0.3728784,-0.3660136,0.0858778,-0.5079838,0.1750476,0.2743844,-0.4851002,0.1191,0.0071678,-0.0179092,-0.0965768,-0.081777,-0.5189246,0.2939446,-0.3432716,0.1542204,-0.3507446,-0.1588616,-0.1181614,-0.0235178,0.210089,-0.2852116,-0.2174092,0.513149,0.240602,0.098074,-0.237617,-0.269492,-0.397554,-0.586103,0.182665,0.064971,-0.526698,-1.022746,-0.36019,1.003472,0.152792,0.149495,-0.505852,-0.545828,1.042138,0.335953,0.221668,0.220221,0.277684,0.174994,0.636779,-0.709799,0.448533,-0.116259,0.16162,0.169857,-0.605015,-0.345078,-0.536309,-0.562267,False
0.0642152,0.5018854,-0.1363354,-0.0266458,0.2066672,-0.2616048,0.369081,-0.2868898,-0.4742354,-0.463,-0.2666554,0.007898,0.2525836,-0.0398772,-0.292047,-0.6564674,0.1398382,0.282973,0.001792,0.02966,0.179497,0.1312142,0.3227674,-0.1248414,-0.0272662,-0.389752,-0.0378766,0.0254982,-0.0027392,-0.5838756,-0.3812138,-0.5343156,0.310776,0.254849,0.134186,0.11567,0.453783,0.494451,0.410381,-0.191728,0.122089,-0.297609,0.222474,-0.26333,0.238094,0.031527,-0.263432,-0.309437,-0.044017,0.2589,0.084485,-0.264514,-0.349085,-0.064576,-0.218268,0.076899,0.341087,-0.29852,0.219233,0.387155,0.057225,-0.310343,-0.351103,-0.197433,False
0.5311454,0.4086658,-0.5766718,0.3135514,-0.0663542,0.059662,0.3456492,0.2095212,-0.504792,0.078123,0.2677936,0.229129,0.2184814,0.4199336,-0.2500784,-0.4457522,-0.3424792,-0.0808356,0.243503,-0.2682166,0.0312964,-0.1333656,-0.0528164,0.0640116,0.4284722,-0.0824532,0.0083354,0.216512,-0.1219396,-0.3453632,0.042229,-0.1469018,0.150549,0.381433,-0.151144,0.406622,0.168357,-0.039465,0.095197,-0.344225,-0.514525,-0.147669,-0.08332,0.213584,0.191585,-0.026695,-0.107326,-0.67635,-0.060947,-0.221998,-0.165305,0.281246,0.226126,0.246955,-0.048278,0.139437,0.093865,-0.455285,-0.078052,-0.340254,-0.201763,-0.363157,-0.136407,-0.402056,False
-0.0095586,-0.0230742,-0.265651,-0.1446974,0.2022506,-0.3048756,0.1410096,-0.1529052,-0.1960134,0.2951822,0.3274912,-0.0512488,0.9143502,0.3432384,-0.4736664,-0.2931602,0.3248406,-0.2175112,0.4326334,0.6137752,0.395599,0.1896464,-0.2266186,-0.270466,-0.2117496,-0.0023458,0.2989254,-0.6474202,0.5976012,-0.7486336,-0.245332,0.0248524,0.265314,-0.87315,0.377687,-0.392934,-0.003922,-0.067605,-0.261264,-0.042102,-0.013557,-0.004193,0.177578,-0.550749,0.196982,-0.024706,0.37977,-0.39196,-0.096584,0.044101,-0.627418,0.005834,0.511114,0.444248,0.05295,0.202611,0.852258,-0.517661,0.7276,0.058173,0.014747,-0.387755,0.109848,0.013848,False
0.0921482,0.4691678,-0.1692126,0.4678134,0.234658,0.0146976,0.123283,-0.3617792,-0.5966086,-0.0789642,-0.052351,0.1414874,0.1393056,0.0471964,-0.1524878,-0.7155064,0.0099376,-0.247546,-0.1867526,0.2248536,0.1881088,0.1820044,-0.0132132,0.0525914,0.0880894,-0.490843,-0.0453696,-0.318546,-0.1444774,-0.3137266,-0.2739424,-0.4162562,-0.114703,0.330369,-0.648001,0.667085,0.347215,-0.376232,-0.316548,0.147559,-0.05809,0.007566,0.031293,-0.195237,-0.210082,0.022022,-0.465809,0.049861,-0.190839,-0.051762,0.040865,-0.154235,0.098716,-0.036802,0.302796,-0.155697,0.670835,-0.502852,-0.123164,-0.116915,0.3407,0.179924,-0.260076,0.005291,False
0.4036674,-0.0842762,0.2769592,0.528546,-0.1168678,0.1659424,0.5118288,0.1738378,-0.2807286,0.377178,0.266179,0.3243174,0.4607112,0.2658656,0.521142,0.1046798,-0.4073898,0.0130358,0.1917562,-0.2808788,-0.2132364,0.2594046,0.331141,-0.1907142,-0.0668174,-0.337139,-0.1034338,-0.2419542,-0.071053,-0.679997,0.151263,0.4140642,0.338218,-0.284855,-0.527286,0.084415,-0.022375,-0.187777,0.193715,0.004048,-0.396309,-0.157257,-0.411287,0.469473,0.218043,0.488294,0.029094,-0.393436,0.064195,-0.18798,-0.053555,-0.413895,0.210413,0.368405,0.410096,-0.244733,0.30425,-0.594745,-0.40784,-0.093113,-0.306833,-0.203606,0.272495,-0.369112,False
0.0514074,0.2904074,0.4137888,0.9352124,0.1928426,-0.0069428,0.3021102,-0.2292332,-0.0528138,-0.133735,0.151002,-0.2769658,0.370067,0.1139518,0.024351,0.1352154,-0.3855316,0.4133048,0.2585026,-0.2542746,-0.6694774,0.259174,-0.2496128,0.1475978,0.1566868,-0.7229608,0.0871372,0.2244908,0.1813418,-0.2385412,-0.6343142,0.5285142,0.348224,-0.278916,0.214022,-0.011156,-0.362768,-0.507055,-0.029813,0.076977,-0.6624,-0.262739,-0.110691,0.213689,0.183598,-0.038806,-0.10587,-0.401076,0.022033,-0.143033,0.106866,-0.006947,0.216509,0.045247,0.118088,-0.454178,0.327389,-0.53803,-0.033573,-0.232281,-0.21671,-0.109885,-0.131382,-0.092796,False
0.0553552,0.2805866,-0.2761994,-0.2959634,0.2816182,-0.550042,0.4464,0.2799298,-0.79387,-0.5428252,-0.1790538,0.125117,0.1583634,-0.0114502,-0.1329166,-0.617909,0.2954524,0.3008162,0.1921056,-0.1335342,0.2220066,0.0578328,0.2045692,0.109077,0.1692906,-0.3044144,0.2060788,-0.009157,-0.3221194,-0.3685176,0.2058178,-0.5465824,0.299789,0.247155,0.195052,0.169818,-0.181874,-0.365226,0.10996,-0.154411,-0.566618,-0.405985,-0.046937,-0.111524,0.14952,-0.218788,-0.291397,-0.437817,0.119351,-0.086435,0.115391,0.122379,0.217999,-0.080797,0.223178,-0.219693,0.353921,-0.317101,-0.217025,-0.32211,-0.295459,-0.122609,-0.251517,-0.272979,False
0.2384816,0.173672,-0.1752076,-0.2015904,-0.0986758,-0.1875776,0.468901,-0.2083672,-0.5962858,-0.2497602,0.1314418,-0.2912604,0.0669404,0.1221692,-0.0767812,-0.7245328,0.1612982,0.0214536,0.0836254,-0.0636328,0.222578,-0.1222522,0.1870198,-0.1465152,0.5852904,-0.3099828,-0.1558806,0.0199544,-0.175166,-0.1189918,0.0927246,-0.3724252,0.078537,0.309728,-0.219041,-0.034066,0.014967,-0.559892,0.301087,-0.095563,-0.798649,-0.343158,0.024789,0.094174,0.152493,-0.241107,-0.166101,-0.494978,0.197708,0.26551,0.01078,0.110556,0.304868,0.170074,0.024213,0.080776,0.358126,0.022252,0.014261,-0.454499,-0.281259,-0.560072,0.233335,-0.573169,False
0.6810166,-0.2547172,0.2740592,0.6945928,0.2030276,0.4689832,0.3634074,0.0764964,-0.3104952,-0.2367142,0.2098646,-0.448939,0.2836946,0.2044872,-0.4998996,0.0910468,0.0115652,-0.002408,-0.0669296,-0.1198172,-0.4410064,0.2897164,-0.406836,0.1201358,-0.2662534,-0.105919,-0.156052,-0.1007194,0.1741408,-0.208197,-0.2095102,0.5262838,-0.103853,-0.257132,0.264506,-0.41606,0.410964,-0.102336,0.367594,-0.055994,-0.409328,-0.304317,0.197773,-0.334783,-0.052429,-0.52024,-0.272063,-0.860384,-0.157984,0.059454,0.022427,0.223661,0.025314,-0.217128,-0.134591,0.361212,0.435602,-0.300682,0.040641,0.229216,0.122687,-0.777783,0.134191,-0.144359,False
0.3554964,0.2017454,-0.3642928,0.5409,0.3156954,0.2518612,0.4836334,-0.132278,-0.2291074,-0.1451512,0.1568856,-0.0789176,0.3008644,0.6607706,-0.0711412,-0.0450532,-0.4264604,0.0532264,-0.1350966,-0.2840394,-0.3076516,0.4325092,0.0125994,0.127366,0.3759018,-0.1485614,-0.3057814,-0.09158,0.0166516,0.0083976,-0.2277536,-0.0952316,-0.044667,-0.268254,-0.417515,-0.157636,0.103565,-0.530796,0.161063,-0.045311,-0.252737,0.230274,0.017661,-0.163977,0.882021,0.257242,-0.616299,-0.440857,0.394991,-0.180131,0.274433,0.571068,0.283255,-0.063065,-0.083295,-0.229524,-0.095642,0.063645,0.169236,-0.41289,0.185389,-0.666262,-0.172903,-0.002917,False
-0.0674848,0.20387,-0.1367858,0.5380646,0.3745776,0.5787082,0.1771714,0.128347,-0.0360406,-0.4962712,0.3997866,0.0019822,-0.1937014,0.1387372,0.106394,-0.352679,-0.0979482,-0.6736078,-0.4226134,-0.3319662,-0.0513496,0.4506388,-0.170475,0.0510974,0.0109262,-0.4437714,-0.254361,-0.2718962,-0.206132,-0.1595454,0.1451982,0.183337,0.37669,0.105063,-0.449562,0.202348,0.104032,0.117844,0.377133,0.037432,-0.535187,0.088047,0.05564,0.638255,0.31771,0.328051,-0.012547,-0.393208,-0.00533,-0.017207,0.027023,0.116424,0.228112,0.164583,0.25841,-0.053608,0.378118,-0.224102,-0.058868,-0.258495,-0.483658,-0.234434,0.014522,-0.476135,False
0.5711408,-0.029843,0.4121134,0.760969,0.2417894,0.452332,0.4548826,0.0907182,-0.151159,-0.40878,0.2539252,-0.5747414,0.442611,0.2576716,-0.2867558,-0.0641828,-0.0317596,0.1126594,0.1799864,-0.1037358,-0.538371,0.1529908,-0.3988708,-0.037323,-0.2594442,-0.3086228,-0.1170954,0.0104522,0.2066416,-0.1618374,-0.4011378,0.6217582,0.144229,-0.755662,0.707374,-0.130561,0.17074,-0.188478,0.239591,-0.228816,-0.064738,-0.109714,0.263894,-0.906232,-0.080048,-0.095023,0.017721,-0.388148,-0.014319,0.059006,-0.229507,-0.119019,-0.198187,-0.145342,-0.33728,0.179154,0.495504,-0.472735,0.192328,-0.033036,0.210618,-0.367126,-0.105467,-0.045882,False
-0.0172558,0.2626232,-0.3467314,-0.2925784,0.2916828,-0.5405372,0.4335142,0.2954416,-0.7646034,-0.6978004,-0.2516952,0.1711898,0.1450898,0.053667,-0.1313368,-0.6485798,0.3095524,0.3209668,0.2584986,-0.1271982,0.2267374,0.027407,0.2125076,0.1043048,0.1585686,-0.170761,0.2116726,-0.0548384,-0.3059352,-0.4247954,0.1782862,-0.6119498,0.333319,0.022053,-0.097305,-0.037637,-0.311333,-0.388174,0.090272,0.08749,-0.620272,-0.478074,-0.100312,0.341892,0.248191,0.170702,-0.181558,-0.573534,0.285354,-0.293294,0.096497,-0.076251,0.110393,0.142711,0.117743,-0.436201,0.635205,-0.457565,-0.346511,0.12445,-0.87119,0.099915,0.11853,-0.400441,False
0.1513382,-0.3004668,-0.346129,0.0974584,-0.0554954,-0.4979678,0.0636838,-0.138375,-0.1806404,0.0927094,-0.1042132,-0.2115308,1.0379756,0.1352934,-0.6940352,-0.520357,0.5117918,-0.1333392,0.4619902,0.840843,0.1466134,-0.2225844,-0.0304196,-0.0760096,-0.0430676,0.0411094,0.0683366,-0.3279128,0.320536,-0.7319546,-0.5279392,0.006012,-0.151142,0.102213,0.175759,0.112021,0.351519,-0.545929,0.431621,-0.227932,-0.681305,-0.182168,0.087701,0.093994,0.504034,-0.475759,-0.062597,-1.076302,-0.144306,0.166729,-0.013847,0.409794,0.08889,-0.057216,-0.078405,0.293884,0.148075,-0.011171,-0.316865,0.067965,-0.33419,-0.808155,-0.307561,-0.211934,False
0.4697842,-0.104305,0.0396202,0.4845566,0.1909316,0.6277982,0.2114434,-0.044802,-0.2393666,-0.0406772,0.0762486,-0.2443298,0.3210926,0.4733912,-0.163258,-0.35135,-0.4495542,0.0881022,-0.1257524,-0.3080632,-0.3724026,0.0033028,-0.254651,0.5529654,0.1601152,-0.5833774,0.169036,0.5110488,-0.012589,-0.3982904,0.1174902,-0.058869,0.002567,0.343751,-0.29107,-0.086512,0.189632,-0.519573,0.412837,-0.070839,-0.856214,-0.594074,-0.18408,0.095374,0.124377,-0.033626,-0.352659,-0.839085,0.292835,0.176695,0.120298,0.09674,0.280068,-0.134197,-0.066703,0.18398,0.372172,-0.069409,-0.087758,-0.462461,-0.358175,-0.669834,0.139028,-0.311248,False
0.323335,0.2890186,0.1166514,0.1986708,-0.2070452,-0.3172302,0.1318702,-0.146887,-0.641023,-0.5817852,-0.087691,-0.1612674,0.120863,-0.174345,-0.3547722,-0.4681544,0.280348,-0.051303,0.1108384,0.0527674,0.2743554,-0.0708166,0.315915,-0.230875,0.3344546,-0.37281,-0.2681466,-0.3260154,-0.3086342,-0.2168622,-0.2400798,-0.270857,0.483907,-0.203912,-0.039922,-0.34028,0.031991,0.070387,0.382665,-0.18997,-0.266997,0.05502,0.531667,-0.24207,0.326582,0.529965,0.119067,-0.698595,0.024802,0.109124,-0.162687,0.02328,0.112004,0.147804,-0.0995,0.028904,0.613975,-0.495216,0.035132,-0.045946,-0.081521,-0.136883,0.070228,-0.089141,False
0.4524224,0.2166256,-0.2218356,0.408522,0.1360248,0.2001572,0.4036974,-0.2876852,-0.1483602,-0.1946398,0.0383356,-0.0170756,0.3929322,0.4520916,-0.313392,-0.1050054,-0.2039262,-0.1818292,-0.0808032,-0.3628556,-0.3154548,0.053722,0.0659626,-0.0627826,0.3763076,-0.2191976,-0.3060726,-0.0797578,-0.242161,-0.475469,-0.20196,-0.0481208,0.052523,-0.174398,0.169436,-0.027877,0.377847,-0.057397,0.255034,-0.133963,-0.358908,-0.183941,-0.063048,-0.574323,-0.051379,-0.374619,-0.211472,-0.707656,-0.048503,0.073302,-0.184997,0.251926,-0.104175,-0.072881,-0.154434,0.39409,0.320296,-0.307725,0.083771,0.109155,0.133749,-0.722249,0.13629,-0.118453,False
0.2269394,0.2325512,0.1071792,0.1621664,0.518127,0.625862,0.438012,-0.1837854,0.1326464,-0.353765,0.1732964,-0.376063,0.2451806,0.0875424,-0.2947108,-0.3401484,-0.0286796,0.2522916,0.0862076,-0.31511,-0.4079088,-0.0831302,-0.2207362,0.0863308,0.398805,-0.3230288,0.2961128,0.4119086,0.0212116,-0.3625658,-0.4626586,-0.2984866,-0.170081,0.113481,0.290944,0.242954,0.000563,-0.666485,0.236736,-0.215039,-0.618875,-0.175771,0.146415,-0.406474,-0.075381,-0.566505,0.116012,-0.545476,-0.049971,0.206369,0.075175,0.277227,0.149609,0.167795,-0.153689,0.13448,0.639252,0.025383,-0.121522,-0.346608,-0.244523,-0.295181,0.095751,-0.642354,False
0.3148566,0.2973554,0.1851572,0.214091,0.4814498,0.5287888,0.4158696,-0.1380666,0.1307196,-0.3359226,0.249279,-0.3404736,0.2940112,0.0770534,-0.2120248,-0.2594254,-0.022886,0.2982756,0.0656606,-0.3073864,-0.4659396,-0.0862228,-0.1811252,0.0536074,0.3668064,-0.3522522,0.2949834,0.4001862,0.0794292,-0.3117666,-0.3874412,-0.1753478,0.002567,0.343751,-0.29107,-0.086512,0.189632,-0.519573,0.412837,-0.070839,-0.856214,-0.594074,-0.18408,0.095374,0.124377,-0.033626,-0.352659,-0.839085,0.292835,0.176695,0.120298,0.09674,0.280068,-0.134197,-0.066703,0.18398,0.372172,-0.069409,-0.087758,-0.462461,-0.358175,-0.669834,0.139028,-0.311248,False
0.1252932,0.0431162,0.2068412,-0.1122206,0.4152336,-0.160689,0.6503126,-0.3347488,-0.346035,-0.4522402,-0.3326078,0.2743806,0.2258746,-0.0362062,-0.0750926,-0.6838576,0.2282082,0.224493,-0.0755074,0.0494688,0.042339,0.0686758,0.3773902,-0.162594,-0.1272944,-0.4043016,-0.0435504,0.2346746,-0.0944634,-0.9327394,-0.6300152,-0.800554,0.150549,0.381433,-0.151144,0.406622,0.168357,-0.039465,0.095197,-0.344225,-0.514525,-0.147669,-0.08332,0.213584,0.191585,-0.026695,-0.107326,-0.67635,-0.060947,-0.221998,-0.165305,0.281246,0.226126,0.246955,-0.048278,0.139437,0.093865,-0.455285,-0.078052,-0.340254,-0.201763,-0.363157,-0.136407,-0.402056,False
0.273035,0.303392,0.1803618,0.2445086,-0.1340522,-0.2940314,0.1687712,-0.1315164,-0.6011834,-0.4367,-0.0574376,-0.1472026,0.1561706,-0.1687084,-0.3292852,-0.446008,0.1533358,-0.0834026,0.1124892,0.0909658,0.1213844,-0.0930432,0.2101856,-0.2389882,0.3818508,-0.405613,-0.1478298,-0.2788032,-0.324829,-0.125838,-0.294098,-0.3009038,0.206181,-0.366471,0.183798,-0.101207,-0.156516,0.062689,0.007672,-0.232549,-0.416792,-0.494617,-0.174607,-0.485387,0.021328,0.080008,-0.175951,-0.401026,0.192314,-0.042252,-0.045628,-0.18816,-0.221361,-0.0066,-0.12989,-0.161486,0.675746,-0.228389,-0.067768,-0.033122,-0.026261,0.235462,0.053243,-0.232254,False
0.3289144,-0.1089604,0.1635172,0.375949,0.208537,0.4004222,0.297377,-0.1657216,-0.189257,0.0395778,0.1956772,-0.3462918,0.245632,0.4968776,-0.0799696,-0.339187,-0.1895274,0.061218,-0.3444912,-0.0414348,-0.2574818,0.2196456,-0.0442326,0.4759094,0.097177,-0.6688084,0.0937824,0.297739,-0.0684532,-0.4649752,0.0261906,-0.189932,0.244232,0.02339,0.141477,-0.371877,-0.027154,-0.339928,0.162336,-0.185892,-0.411957,-0.29147,-0.044683,0.03555,0.303594,0.07171,-0.374602,-0.497911,0.158955,0.111117,0.41596,-0.075526,0.153634,0.270574,0.027546,-0.520714,0.107749,-0.287824,-0.123698,-0.417878,-0.109473,0.201266,0.16945,-0.58423,False
0.1157966,-0.6827024,0.6831422,-0.0905908,0.2807998,-0.1225546,0.2414532,-0.183448,-0.0543904,-0.111681,0.324266,-1.03511,-0.0303856,-0.0612164,-0.024812,-0.3836862,0.0385558,0.1064506,-0.1746742,-0.1923982,-0.2236236,-0.1030026,-0.3889634,0.2346504,0.4815642,-0.4618244,0.311137,-0.0417356,0.2493986,-0.3604332,-0.1672586,-0.0318278,0.244232,0.02339,0.141477,-0.371877,-0.027154,-0.339928,0.162336,-0.185892,-0.411957,-0.29147,-0.044683,0.03555,0.303594,0.07171,-0.374602,-0.497911,0.158955,0.111117,0.41596,-0.075526,0.153634,0.270574,0.027546,-0.520714,0.107749,-0.287824,-0.123698,-0.417878,-0.109473,0.201266,0.16945,-0.58423,False
-0.3959908,-0.570143,0.3802692,0.1105902,0.1820694,0.7549182,0.1358158,-0.1655522,0.061063,-0.389358,-0.1365688,-0.606596,-1.06e-05,0.261535,-0.3121178,-0.2150386,-0.1663338,0.4677362,-0.3323038,-0.3563278,-0.264712,-0.0441238,0.1809306,0.0078594,0.2924626,-0.6312866,0.5246474,-0.012604,0.160492,-0.642491,-0.723264,-0.3373722,-0.052223,0.266643,-0.172353,-0.153667,0.233182,-0.332318,0.465553,-0.443938,-0.366358,-0.348931,0.128951,-0.485323,0.238124,-0.235751,-0.225535,-1.029684,0.211537,-0.003436,0.113312,-0.117467,0.219584,-0.118677,-0.006335,-0.287344,0.291637,-0.009893,-0.395483,-0.019648,-0.08852,-0.457483,0.00271,-0.113332,False
0.2958644,0.0048034,-0.2403454,0.3041086,0.1662806,0.0214392,0.3661508,0.1089526,-0.4718692,0.3700552,0.4023262,0.1544818,0.1745074,0.1169176,0.2921814,-0.1346462,-0.0513836,0.0199426,0.0431532,-0.0716,0.3578226,0.4543774,0.0230132,0.3811266,0.5319866,-0.0597242,0.0275704,-0.011536,-0.3997724,-0.1220642,0.093446,-0.5782814,0.135505,0.663823,0.022945,0.267117,0.042876,-0.210631,0.203301,-0.396597,-0.538827,-0.355008,-0.067215,0.263388,0.394776,-0.03826,-0.312885,-0.581029,-0.076746,0.123906,0.10552,0.224041,-0.091093,-0.150623,0.065349,0.01545,0.060421,-0.012601,-0.222307,-0.159004,-0.020189,-0.428335,-0.414033,-0.311895,False
-0.0798832,0.2686358,-0.102359,0.5131676,0.316846,0.4986632,0.1923112,0.1300814,-0.080423,-0.4060738,0.3512962,0.0647522,-0.1790274,0.08367,0.073576,-0.3392932,-0.078385,-0.7056444,-0.4093338,-0.263079,-0.0840932,0.4828198,-0.1747736,0.0272344,-0.0512994,-0.5340086,-0.2385082,-0.287636,-0.160286,-0.2071382,0.1914944,0.1950558,0.44715,0.009266,-0.140067,0.013069,-0.028063,-0.33,0.033987,-0.046247,-0.424082,-0.142375,-0.134775,-0.121009,0.321005,-0.024207,-0.241393,-0.35149,0.241888,-0.089394,0.03615,0.081305,0.338503,0.217705,0.012147,-0.329976,0.168655,-0.32875,-0.182679,-0.39417,-0.197703,-0.121326,0.085687,-0.406128,False
0.450491,-0.193077,0.0103568,-0.0238844,-0.1412422,-0.2328594,-0.0462908,0.2808296,-0.3902604,-0.474531,-0.3170486,0.3984474,0.3307796,0.2480186,-0.1890452,-0.427148,0.6637298,-0.1323356,-0.0494288,-0.0517022,-0.0975416,0.0038728,0.2887886,-0.3787812,0.4592828,-0.656857,0.2783102,0.1575938,-0.628712,-0.008068,-0.064734,-0.4167208,0.612485,-0.228952,0.293676,0.693313,0.245227,0.477037,0.287307,0.07722,-0.249738,-0.276785,0.138928,-0.44197,0.2233,0.194136,-0.455536,0.118451,-0.025242,0.017649,-0.123437,-0.123715,-0.441349,0.275996,-0.382739,0.178424,-0.328174,-0.129478,-0.165148,-0.001303,0.205122,-0.198006,-0.213795,0.551208,False
0.2955422,-0.0144868,-0.3270244,0.1179596,-0.3159322,-0.2267642,0.2147582,-0.0305944,-0.3259934,-0.9075734,-0.3060112,0.5940848,0.1123018,0.442401,-0.5779188,-0.3863868,0.5923334,0.3369688,0.0830076,0.0187788,0.1418874,0.01622,0.6263496,-0.7198242,0.3768866,-0.199886,0.2164316,-0.0011474,-0.5989432,-0.4199844,-0.3741648,-0.6712668,0.555023,0.381045,-0.541587,0.22832,-0.091809,-0.046659,0.28409,0.173135,-0.499141,0.128134,0.261208,0.325347,0.251484,0.379625,-0.228865,-0.438531,-0.407453,-0.041033,0.243305,-0.250129,0.115475,-0.172568,0.020125,0.085236,0.411713,0.010135,-0.045566,0.18015,-0.12798,-0.295771,0.071714,-0.163184,False
0.4253172,-0.197966,0.0041962,-0.0300298,-0.1289616,-0.2417828,-0.0641832,0.3126618,-0.390563,-0.47813,-0.2958608,0.390365,0.3287324,0.254451,-0.1737618,-0.4168186,0.6546872,-0.1136638,-0.0535588,-0.0607018,-0.092111,-0.0037458,0.3036526,-0.4092196,0.4769226,-0.6508336,0.2824804,0.150788,-0.621474,-0.011412,-0.099919,-0.4160912,-0.062302,-0.653376,0.330567,-0.492944,0.50058,-0.186307,0.402372,-0.078083,-0.213304,-0.265678,-0.025468,-0.387475,-0.064587,-0.428925,-0.211291,-0.61167,-0.185345,0.067973,-0.085322,0.045237,-0.092803,-0.223478,-0.304704,0.278565,0.522137,-0.308296,0.308114,0.262147,0.263787,-0.956184,0.309517,-0.143852,False
0.384212,-0.110955,0.1409068,0.4767012,-0.1179976,0.1153326,0.4591866,0.2796528,-0.363432,0.4522544,0.2151328,0.3449512,0.4553538,0.3062198,0.4906334,0.0243974,-0.3057558,-0.0570244,0.1446208,-0.1670376,-0.1771328,0.185401,0.3995426,-0.2354176,-0.1967024,-0.270069,-0.108277,-0.3101314,-0.0529804,-0.6842226,0.1605098,0.3233364,-0.568381,-0.393576,0.498134,-0.181886,0.199929,-0.559746,0.007469,0.286817,-0.549358,0.263379,-0.297932,0.711964,0.188777,-0.545944,0.076351,-0.523993,0.31465,0.29512,0.046024,-0.115947,0.124742,0.224983,0.062625,-0.262336,-0.360146,-0.578608,0.083516,0.227532,0.120296,-0.395717,-0.250911,-0.096479,False
