an0,an1,an2,an3,an4,an5,an6,an7,an8,an9,an10,an11,an12,an13,an14,an15,an16,an17,an18,an19,an20,an21,an22,an23,an24,an25,an26,an27,an28,an29,an30,an31,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,class
0.089347,0.064679,0.191609,1.105067,0.413221,0.966085,0.351795,0.243846,-0.711688,-0.023859,0.086889,-1.033865,0.008006,0.453531,-0.72396,-0.022904,0.296301,-0.180102,-0.283133,-0.221493,-0.460101,-0.053857,-0.207695,0.060938,-0.34595,-0.177989,0.156575,0.077918,0.284403,-0.223299,-0.803092,0.309469,0.080948,0.22191,0.359636,0.871286,0.155813,0.021602,0.243154,-0.270865,-0.02995,-0.12018,0.171969,-0.254208,0.34905,0.081435,-0.036917,0.10589,-0.405995,0.369503,0.266128,-0.178886,-0.538562,0.270593,-0.285773,0.1972,0.186283,-0.650706,0.012203,0.227727,0.112289,-0.189523,-0.62274,0.496897,False
0.79805,-0.029263,0.098018,1.030035,0.190703,0.890951,0.297195,0.408729,-0.122392,0.089362,-0.132211,0.156576,0.48351,0.987807,-0.308328,-0.37851,-0.41013,-0.093564,-0.232747,-0.578957,-0.865201,-0.087443,-0.149307,0.479879,0.238663,-0.7254,0.430135,0.701693,-0.173883,-0.206081,0.676348,-0.257883,-0.258505,-0.168844,-0.029513,-0.102744,-0.293608,-0.38307,0.533331,-0.804884,-0.150542,-0.089841,0.454798,-0.469755,0.109692,0.566415,0.201116,-0.816692,0.275458,-0.402716,0.35847,-0.186858,0.300087,-0.206023,0.126659,-0.652382,0.370478,0.132646,-0.56154,0.440327,-0.257728,-0.32741,0.197149,-0.009242,False
0.078748,0.438606,-0.062274,0.545389,0.689756,0.684089,0.368806,-0.464703,-0.051149,-0.147551,0.205384,-0.690417,0.099435,0.49895,-0.548914,-0.45155,0.302525,0.245287,0.062282,-0.403956,-0.596223,-0.341574,-0.0944,-0.123273,0.540559,-0.68276,0.402551,0.832764,0.188502,-0.335961,-0.70575,-0.300676,0.113881,0.105857,-0.126378,0.327788,0.304904,-0.178824,0.341606,-0.126751,-0.421017,-0.024538,0.045749,-0.28998,0.19082,-0.201136,0.091323,-0.34351,-0.046616,0.151348,0.116792,0.028338,0.029442,0.089379,-0.011979,0.227932,0.297627,-0.231643,-0.025408,0.114647,-0.144368,-0.29599,-0.025978,-0.35807,False
-0.196242,0.478217,-0.184084,0.312364,0.4107,-0.154703,0.186296,-0.601917,-1.210964,0.110569,0.185808,-0.425445,-0.062983,0.259998,-0.712398,-0.687944,0.454394,-0.009943,0.08414,-0.323133,0.170102,-0.372797,0.132624,-0.319627,0.026743,-0.151528,0.143367,-0.109197,0.232566,-0.193277,-0.641359,-0.183272,0.333319,0.022053,-0.097305,-0.037637,-0.311333,-0.388174,0.090272,0.08749,-0.620272,-0.478074,-0.100312,0.341892,0.248191,0.170702,-0.181558,-0.573534,0.285354,-0.293294,0.096497,-0.076251,0.110393,0.142711,0.117743,-0.436201,0.635205,-0.457565,-0.346511,0.12445,-0.87119,0.099915,0.11853,-0.400441,False
0.30052,-0.957444,0.887097,-0.130078,0.084676,-0.291186,0.744129,0.026542,-0.24204,0.170167,0.252079,-0.939798,0.022305,0.08414,0.007643,-0.360802,0.080731,0.102735,-0.182617,-0.262045,-0.673191,-0.073199,-0.370508,-0.046448,0.508845,-0.642859,0.534158,-0.325599,0.367913,-0.439642,-0.118402,-0.271,-0.062302,-0.653376,0.330567,-0.492944,0.50058,-0.186307,0.402372,-0.078083,-0.213304,-0.265678,-0.025468,-0.387475,-0.064587,-0.428925,-0.211291,-0.61167,-0.185345,0.067973,-0.085322,0.045237,-0.092803,-0.223478,-0.304704,0.278565,0.522137,-0.308296,0.308114,0.262147,0.263787,-0.956184,0.309517,-0.143852,False
0.347314,1.170503,0.502613,0.550281,0.712848,0.842658,0.531071,0.238279,0.192672,-0.447864,0.18069,-0.593187,0.592022,0.381418,0.049828,-0.21574,-0.123782,0.332957,0.273634,-0.965482,-0.164002,-0.055249,-0.139817,-0.455252,0.354497,-0.724038,0.227122,0.346847,0.508032,-0.365041,-0.162768,-0.397871,0.130417,0.348624,-0.082762,-0.018968,-0.16487,0.026879,0.185741,0.247441,-0.250617,-0.643225,-0.268829,0.362801,-0.096678,5.3e-05,-0.117969,-0.622259,0.564574,-0.151935,0.028931,0.008081,-0.217249,0.200921,0.21251,-0.424807,0.34902,-0.333446,0.143896,-0.017647,-0.656494,-0.061092,-0.273382,-0.605868,False
0.57548,-0.000642,-0.537652,0.163341,0.339355,0.735426,0.928515,0.495417,-0.742301,1.276736,0.557838,0.144879,0.157846,0.709793,0.618619,-0.414646,0.21152,-0.00638,0.310098,-0.548336,0.050473,1.258591,0.42643,0.351287,-0.292821,0.678541,-0.288837,-0.263992,-0.471536,-0.42733,0.493629,-0.830766,0.250874,0.020394,-0.653566,0.089466,0.054885,-0.456831,0.258318,0.017534,-0.294674,-0.628599,-0.534624,0.648223,0.096464,0.108464,-0.340685,-0.340832,0.728288,0.221023,0.245399,0.218264,0.350693,0.17148,0.450615,-0.682543,0.5029,-0.017058,0.028398,-0.015387,-0.19633,-0.229864,-0.599316,-0.215813,False
0.644381,0.236829,-0.284268,1.104002,0.346264,0.578021,0.579901,0.350673,-0.068908,-0.125481,-0.060677,0.311234,0.484519,1.192519,-0.178087,-0.062775,-0.404302,-0.121168,-0.176164,-0.595404,-0.796844,0.312431,0.088607,0.065391,0.459575,-0.30182,0.005404,0.172815,-0.185423,0.153251,0.297999,-0.209263,-0.344063,-0.621491,0.40112,0.042045,0.121967,0.692647,0.094897,-0.220279,0.095931,-0.355044,-0.147256,-0.562835,-0.004614,0.205023,-0.289513,-0.217177,-0.191276,0.446032,-0.325272,-0.315915,-0.173528,-0.024259,0.179059,0.057593,0.246893,-0.548798,0.451282,-0.049105,0.182624,-0.635918,-0.645498,-0.310077,False
0.654589,0.133052,0.276192,0.99684,0.566637,0.555746,0.315025,0.34038,-0.507322,-0.799058,0.177143,-0.932336,0.477531,0.400359,-0.004836,0.313817,0.175031,0.160852,-0.348708,-0.33955,-0.856656,0.355186,-0.228416,0.186038,-0.381033,-0.359014,-0.093412,0.012401,0.570831,-0.458677,-0.08291,0.764627,-0.315842,0.123683,-0.47108,0.211749,0.349238,-0.026151,0.123634,-0.110259,-0.232933,0.019963,-0.296367,-0.439388,-0.436162,0.245126,-0.110868,-0.172212,0.254409,-0.270626,0.406144,-0.228753,0.087444,-0.317206,0.454708,-0.080039,0.443848,0.01759,0.155307,0.079518,-0.094863,-0.160342,-0.257208,-0.493104,False
0.693295,0.29848,0.429067,1.411238,0.517777,0.86069,0.376105,0.332665,-0.122481,-0.525107,0.363394,-0.419229,0.401789,0.5521,-0.543884,0.145163,-0.228667,0.252299,-0.196355,-0.497304,-0.77471,0.18296,-0.358726,-0.059251,-0.076275,-0.334951,0.332587,0.077465,0.242363,-0.122033,-0.284725,0.721631,0.262364,0.05273,0.050725,0.113587,0.392409,0.560845,0.13361,-0.378184,0.218425,-0.2382,0.103034,-0.184992,0.127112,0.147411,-0.280117,-0.360416,0.034633,0.184691,0.068209,-0.272674,-0.297308,-0.137186,-0.098124,0.070944,0.384869,-0.403222,0.210732,0.554442,0.068036,-0.516449,-0.265121,-0.261514,False
0.347314,1.170503,0.502613,0.550281,0.712848,0.842658,0.531071,0.238279,0.192672,-0.447864,0.18069,-0.593187,0.592022,0.381418,0.049828,-0.21574,-0.123782,0.332957,0.273634,-0.965482,-0.164002,-0.055249,-0.139817,-0.455252,0.354497,-0.724038,0.227122,0.346847,0.508032,-0.365041,-0.162768,-0.397871,-0.01435,0.365559,-0.009129,-0.354836,0.143853,0.378623,0.02077,-0.422049,-0.601634,-0.854132,-0.140897,-0.004159,0.058115,-0.094443,-0.3067,-0.495255,-0.036154,0.172279,0.04248,-0.274749,0.136125,0.034534,0.449433,-0.068392,0.122056,-0.350434,-0.101681,-0.050565,0.059908,-0.563258,-0.110263,-0.576484,False
-0.294067,0.330651,-0.33996,0.109438,0.504355,-0.058268,0.237031,-0.210509,-0.605166,0.671667,0.425588,-0.268513,0.636848,0.64275,-0.790671,-0.519938,0.662667,-0.298938,0.28566,0.435106,0.163836,-0.159405,-0.000966,-0.639327,-0.268854,-0.117546,0.479868,-0.588068,0.802032,-0.519848,-0.938555,-0.022263,0.486661,-0.194458,-0.377824,0.04215,-0.048278,-0.308951,0.05967,-0.075868,-0.306952,-0.226358,-0.16351,0.064387,0.461327,0.274409,-0.348909,-0.456878,0.239853,-0.263227,0.096326,0.120042,0.33069,-0.14928,0.361339,-0.37676,0.379976,-0.342967,-0.23598,-0.034459,-0.231695,-0.311276,-0.061544,-0.127847,False
0.664479,0.010285,-0.324984,-0.081429,-0.311027,-0.332755,0.270997,0.300901,-1.059875,-1.426629,-0.668828,0.236965,0.57667,0.307902,-0.641296,-0.974628,0.984226,0.107393,0.435695,0.008144,0.467832,-0.084704,0.233036,-0.647894,0.57027,-0.840217,-0.311665,-0.087763,-0.939809,-0.276658,-0.205723,-0.644665,0.264841,-0.060548,-0.504575,-0.274466,0.077739,-0.297838,0.280538,0.063895,-0.284945,-0.586666,-0.409329,0.581749,0.316721,0.154288,-0.090295,-0.676675,0.300423,0.124081,0.183755,-0.017784,0.204406,0.052266,0.402874,-0.337532,0.200832,-0.303757,0.079602,0.134541,-0.242767,-0.380811,-0.374031,-0.717574,False
0.768776,-0.430734,0.473399,0.693796,0.159163,0.374329,0.791845,0.332578,-0.42704,0.003096,0.127113,-0.475536,0.325653,0.373299,-0.465614,0.145797,0.069808,0.061378,-0.076547,-0.266741,-0.916353,0.348139,-0.415967,-0.047178,-0.314833,-0.299602,0.176682,-0.293866,0.362417,-0.270522,-0.22673,0.32609,0.534885,-0.046402,0.186308,-0.254793,0.061469,-0.248206,-0.428157,0.200392,-0.478593,-0.447161,-0.450142,-0.020862,0.095617,-0.103658,0.041488,-0.62613,0.456762,-0.128513,-0.055268,0.182568,0.201475,0.133317,0.305166,-0.642671,0.637582,-0.774584,0.130791,-0.052768,-0.435215,0.068904,-0.135514,-0.492061,False
-0.075992,0.014758,0.062602,0.729101,0.383537,0.609097,0.341479,-0.075814,-0.494098,0.108842,0.353464,-0.854151,0.038885,0.665201,-0.285846,-0.415204,-0.048813,-0.011866,-0.566812,-0.025644,-0.333434,0.106703,0.041923,0.364722,0.027165,-0.97764,0.357171,0.398272,0.03351,-0.322961,-0.148775,-0.405783,0.435898,0.154874,0.186507,-0.027036,-0.280972,-0.648072,0.085647,-0.11495,-0.703156,-0.536853,-0.22635,-0.036737,0.223977,-0.151707,-0.225948,-0.543815,0.351958,-0.101611,0.223383,0.130308,0.211883,0.01167,0.103559,-0.24808,0.324769,-0.392378,-0.253878,-0.022614,-0.437854,0.00398,-0.173296,-0.418806,False
-0.295983,0.2559,-0.109683,0.156364,-0.146605,-0.262043,0.755374,-0.95572,-0.156869,-0.254645,0.738539,-1.185849,0.190218,0.916142,0.657094,-0.661713,0.358441,-0.634282,0.557147,-0.703322,0.508472,-0.084531,-0.124984,-0.979217,0.51161,-0.180303,-0.649193,0.686266,0.152258,-0.235578,0.224879,-0.12867,-0.568381,-0.393576,0.498134,-0.181886,0.199929,-0.559746,0.007469,0.286817,-0.549358,0.263379,-0.297932,0.711964,0.188777,-0.545944,0.076351,-0.523993,0.31465,0.29512,0.046024,-0.115947,0.124742,0.224983,0.062625,-0.262336,-0.360146,-0.578608,0.083516,0.227532,0.120296,-0.395717,-0.250911,-0.096479,False
0.065507,0.475961,-0.564356,-0.009403,0.107326,-0.092339,0.575104,-0.406318,-0.738383,-1.227932,-0.074819,-0.73404,0.094839,-0.013536,-0.542411,-1.181371,1.016522,0.172224,0.090549,-0.465525,0.501366,-0.068775,0.45735,-0.343254,0.194305,-0.288438,-0.651091,-0.039175,-0.154396,-0.928749,0.059896,-0.102722,0.382319,0.22397,0.072634,-0.114722,-0.117015,-0.102266,-0.09515,-0.082138,-0.436287,-0.80003,-0.166359,0.105792,0.068334,0.113801,-0.202919,-0.385119,0.396302,0.038477,0.120049,-0.037952,-0.084285,-0.068274,0.323064,-0.350046,0.358523,-0.225917,0.041507,-0.254888,-0.244695,-0.282975,-0.290543,-0.582506,False
0.432084,0.737382,-0.40642,0.326739,0.33362,0.447306,0.720062,-0.471264,-0.451082,-0.297081,0.217015,0.046409,0.581842,0.563681,-0.36199,-0.301032,-0.159477,-0.212902,-0.100333,-0.440468,-0.255519,0.129496,0.375381,-0.34376,0.174116,-0.356505,-0.311084,-0.225979,-0.008894,-0.760394,-0.175924,-0.243424,0.347669,0.002018,0.194662,0.204792,0.302743,0.32231,0.223131,-0.206043,-0.19552,-0.156645,0.267756,-0.183002,-0.018237,-0.043902,0.105399,-0.485767,-0.257905,-0.303134,-0.418622,-0.048573,-0.176345,0.08115,-0.00732,0.405429,0.375818,-0.6245,0.081499,-0.218664,-0.204974,-0.761167,0.17782,0.300531,False
0.449986,0.082646,-0.31844,0.522256,-0.0844,0.436373,0.801941,0.100795,-0.195995,-0.227714,0.192948,-0.012032,0.445173,0.498701,-0.31148,-0.278122,0.041461,-0.519709,0.179428,-0.107011,-0.768813,0.115601,-0.236686,-0.407029,0.351374,-0.4448,-0.0392,-0.277987,-0.213813,-0.699336,-0.151313,0.077136,-0.052223,0.266643,-0.172353,-0.153667,0.233182,-0.332318,0.465553,-0.443938,-0.366358,-0.348931,0.128951,-0.485323,0.238124,-0.235751,-0.225535,-1.029684,0.211537,-0.003436,0.113312,-0.117467,0.219584,-0.118677,-0.006335,-0.287344,0.291637,-0.009893,-0.395483,-0.019648,-0.08852,-0.457483,0.00271,-0.113332,False
0.531653,-0.055736,0.165014,1.095128,0.251051,0.576394,0.506895,0.405439,-0.197821,-0.487674,0.135724,-0.560685,0.341089,0.46467,-0.30121,0.223391,0.129119,-0.02785,-0.045292,-0.218242,-1.139063,0.342824,-0.405491,-0.067959,-0.266315,-0.608608,0.175429,-0.01732,0.293607,-0.502445,-0.304447,0.834478,0.359647,-0.304089,-0.465935,0.169585,-0.074315,-0.116315,-0.145602,0.100428,-0.295293,-0.234447,-0.490408,0.459352,0.269638,0.29754,-0.196588,-0.445914,0.488467,-0.254067,-0.149841,-0.188367,0.123127,0.29777,0.232247,-0.266592,0.359567,-0.410643,-0.344151,0.148535,-0.529751,0.020171,-0.081591,-0.61819,False
0.004956,-0.43664,-0.719414,0.34562,-0.091012,0.244854,0.228982,0.012605,-0.53701,-0.418249,-0.804944,0.078734,0.039808,0.887132,-0.204025,-0.623904,0.169436,0.038246,-0.171374,-0.931215,0.161904,0.260109,0.900609,-0.384871,0.319917,-0.694996,-0.192619,-0.093551,-0.377987,-0.594629,-0.210094,-0.74854,0.108175,-0.012929,-0.039161,0.124049,0.180907,-0.310068,0.194384,-0.132838,-0.237439,-0.291147,0.048075,-0.472034,0.185713,-0.297559,0.003193,-0.494687,0.233568,0.172195,0.098903,0.155638,0.039839,-0.04282,-0.104112,0.178996,-0.032797,-0.189173,-0.001449,-0.165146,0.049979,-0.485521,-0.177837,-0.283563,False
0.166756,0.212139,0.264959,0.510481,0.115641,0.301478,0.600755,-0.039586,-0.520193,0.174724,0.066609,-0.44415,0.222041,0.529052,-0.145518,-0.36776,0.184115,-0.036829,-0.279104,0.043552,-0.725723,0.274883,-0.225986,0.135289,-0.125145,-1.244276,0.459671,0.358567,0.263882,-0.504529,-0.121362,-0.052587,0.002567,0.343751,-0.29107,-0.086512,0.189632,-0.519573,0.412837,-0.070839,-0.856214,-0.594074,-0.18408,0.095374,0.124377,-0.033626,-0.352659,-0.839085,0.292835,0.176695,0.120298,0.09674,0.280068,-0.134197,-0.066703,0.18398,0.372172,-0.069409,-0.087758,-0.462461,-0.358175,-0.669834,0.139028,-0.311248,False
0.114805,0.546981,0.014912,0.768551,0.264652,0.148643,0.493441,-0.126315,-0.581664,-0.224391,0.145558,-0.729638,0.338389,0.224786,0.002826,-0.567213,-0.050662,0.060762,0.359367,-0.078814,-0.533324,-0.146126,0.040334,-0.147478,0.027753,-0.571332,-0.007192,0.114847,-0.129245,-0.508701,-0.38266,-0.521561,0.144229,-0.755662,0.707374,-0.130561,0.17074,-0.188478,0.239591,-0.228816,-0.064738,-0.109714,0.263894,-0.906232,-0.080048,-0.095023,0.017721,-0.388148,-0.014319,0.059006,-0.229507,-0.119019,-0.198187,-0.145342,-0.33728,0.179154,0.495504,-0.472735,0.192328,-0.033036,0.210618,-0.367126,-0.105467,-0.045882,False
0.00241,0.246135,-0.266631,0.062044,0.306625,0.604416,0.33078,-0.09818,-0.326041,-0.079756,0.735305,-0.393198,0.603667,0.631533,-0.122836,-0.256142,0.32117,-0.096817,0.176284,-0.338858,-0.198291,0.685095,0.005678,0.00362,0.351579,-0.308516,0.389174,0.376392,-0.045069,0.292035,-0.218886,-0.02664,0.310776,0.254849,0.134186,0.11567,0.453783,0.494451,0.410381,-0.191728,0.122089,-0.297609,0.222474,-0.26333,0.238094,0.031527,-0.263432,-0.309437,-0.044017,0.2589,0.084485,-0.264514,-0.349085,-0.064576,-0.218268,0.076899,0.341087,-0.29852,0.219233,0.387155,0.057225,-0.310343,-0.351103,-0.197433,False
0.027794,0.724489,0.014543,1.188776,0.603416,0.896918,0.21301,0.3566,0.111239,-0.681677,0.605096,0.122233,0.003827,0.410552,-0.010507,-0.308652,-0.360156,-0.453114,-0.500273,-0.630785,-0.314421,0.384548,-0.131461,-0.154417,0.237618,-0.615083,0.188135,-0.22649,-0.190934,-0.113533,0.15849,0.326742,0.039291,-0.724286,0.8733,0.119718,0.342306,0.111612,0.069553,-0.012611,0.098048,-0.26046,0.034414,-1.024517,-0.257852,-0.332983,0.336468,-0.638887,-0.012438,0.308906,-0.474907,-0.250417,-0.458336,0.318551,-0.397776,0.169744,0.275103,-0.582177,0.184778,0.208899,0.246089,-0.566759,-0.325306,-0.05816,False
0.32392,0.092757,-0.595038,0.268388,0.331896,-0.213854,0.228482,0.278905,-0.269758,-0.273652,-0.052027,-0.255835,0.448764,1.216096,0.250772,-0.561782,0.810572,0.256533,0.14303,-0.820212,-0.133908,0.578234,0.44429,-0.386169,-0.104701,-0.518819,0.072491,0.024066,-0.138073,-0.081645,-0.000354,-0.185868,0.027112,0.087584,0.216816,0.154399,-0.031933,-0.658171,0.052103,-0.014694,-0.624809,-0.336734,-0.025154,-0.139888,0.091471,-0.404626,-0.033314,-0.754036,0.154198,-0.080748,-0.130688,0.049593,0.14368,0.106882,-0.052105,-0.175041,0.381431,-0.461512,-0.18522,-0.167912,-0.562463,-0.083213,-0.13535,-0.487951,False
-0.001392,-0.337415,-0.213914,0.34249,0.575549,-0.604545,-0.147253,0.369638,-0.173825,-0.028964,-0.103872,-0.521175,1.047426,0.478197,-0.75506,-0.43806,0.063435,0.179726,0.806464,0.536767,0.164306,-0.300462,0.235199,-0.304207,0.486518,-0.484152,0.368524,-0.338514,0.693101,-0.667822,-0.545838,0.3997,0.248694,-0.359977,-0.713233,0.2569,-0.14163,-0.061385,-0.248133,0.067061,-0.288615,-0.06199,-0.3195,0.280158,0.16637,0.52663,-0.052584,-0.467955,-0.092865,-0.298161,-0.151156,-0.25985,0.189008,0.309209,0.777578,-0.22994,0.260544,-0.338452,-0.352585,0.212286,-0.461185,-0.327317,0.110656,-0.547299,False
0.639638,0.673186,-0.128914,0.452209,0.272041,0.297279,0.407982,-0.878591,-0.751559,0.170708,0.312474,-0.087891,0.460155,0.755035,-0.556336,-0.284616,-0.146343,-0.424728,-0.09679,-0.146085,-0.164474,0.302245,0.309649,0.072332,0.16625,-0.412913,-0.205574,0.072166,0.023245,-0.386859,-0.499662,-0.204568,0.321645,0.038979,-0.311198,0.13311,-0.207378,-0.129342,-0.129509,0.295973,-0.018722,-0.346624,-0.180263,-0.062592,0.37474,0.341034,-0.095052,-0.501756,0.667858,0.084945,-0.13889,0.020593,-0.026233,0.170092,0.425835,-0.61533,0.308671,-0.391455,0.137223,0.26397,-0.528098,0.047764,-0.190566,-0.44972,False
0.129559,0.16921,0.234705,0.977649,0.352048,0.577856,0.042931,0.906392,-0.64492,0.146712,0.436415,-0.161871,0.706481,0.698003,0.4203,0.101921,-0.24922,0.091338,-0.016383,-0.715867,-0.195971,0.595202,0.328475,-0.441909,-0.25393,-0.432035,0.246965,-0.119694,-0.387121,-0.021631,0.478466,0.402595,0.33434,0.335789,-0.279785,0.132979,0.014527,-0.193857,0.241465,-0.050994,-0.276061,-0.278111,-0.207421,-0.227286,0.195706,0.076869,-0.076013,-0.054853,-0.049175,0.203104,0.184739,-0.364426,0.095681,0.155729,0.181597,-0.086011,0.677995,-0.128534,-0.192288,-0.269295,0.089985,0.014541,-0.237246,-0.244067,False
0.187229,0.675652,-0.352894,-0.240967,0.130459,0.036684,0.776351,-0.411387,-0.821378,-0.239407,0.328152,-0.285854,0.257386,0.27003,-0.094134,-0.878294,0.174043,-0.02452,0.073136,-0.214453,0.234969,-0.044919,0.494936,-0.449581,0.401187,-0.446299,-0.146914,-0.123775,0.105239,-0.379878,0.070992,-0.456926,0.297169,-0.005598,-0.235097,0.152533,0.682112,0.24746,-0.460305,-0.325658,-0.082307,-0.011271,0.687695,-0.151016,0.394738,0.013084,-0.312295,-0.149406,0.812458,0.200353,0.092721,-0.285266,0.193214,0.351384,-0.176666,0.223763,-0.071606,0.076012,0.055311,-0.0362,0.352809,0.083555,-0.486205,0.302756,False
0.849208,-0.140085,0.28091,1.076969,0.336202,0.478265,0.816225,0.20244,-0.293675,-0.182406,0.158222,-0.571258,0.229585,0.501275,-0.676148,0.373606,0.875612,0.085385,0.078695,-0.238132,-0.53013,0.670318,-0.483482,0.447576,-0.481626,0.40948,-0.122063,-0.116722,0.549451,-0.142304,0.210775,0.651688,0.459191,-0.346847,0.122958,-0.076945,-0.055814,-0.432937,-0.088408,0.034719,-0.48999,-0.27515,-0.154926,-0.37517,0.253356,-0.199718,-0.181628,-0.558244,0.306559,-0.12154,-0.054361,0.39919,0.178334,-0.004869,-0.055058,0.025837,0.514785,-0.445751,0.030463,-0.36029,-0.235395,-0.110056,-0.186201,-0.156666,False
-0.002623,0.04046,-0.293258,0.180865,0.267112,-0.315657,0.377656,-0.617466,-0.063844,0.182885,0.202995,-0.841631,1.293928,0.376678,-0.305187,-0.648103,0.750162,-0.199803,0.667141,0.190386,0.425727,-0.120731,-0.342666,-0.304781,0.025786,-0.025007,-0.056853,0.011285,0.541754,-0.485266,-0.675743,-0.202188,0.321362,0.026481,0.075859,0.037524,-0.112861,-0.559438,0.004843,0.15881,-0.438032,-0.473061,-0.166972,0.063394,0.181524,-0.29226,-0.345107,-0.467497,0.29257,-0.27141,0.063114,0.054195,0.08309,0.006493,-0.038275,-0.246094,0.32927,-0.317169,-0.064143,-0.236676,-0.43929,-0.016717,-0.151291,-0.310511,False
0.47733,-0.100882,-0.57227,0.46967,0.091605,-0.058101,0.379305,0.09653,-0.351754,-0.150958,-0.499291,0.090269,0.226863,1.104472,0.250211,-0.348801,0.154633,-0.144755,0.070039,-0.985904,-0.024211,0.223113,0.836373,0.057779,0.4904,-0.827372,-0.459988,0.043297,-0.271284,-0.446642,0.062118,-0.087417,-0.053016,0.197057,-0.120848,0.470851,0.330866,0.513265,0.124212,0.101155,-0.016018,-0.433355,0.38063,0.099492,-0.174662,0.052588,0.077841,-0.335364,-0.156731,-0.687764,-0.427355,-0.257196,0.01894,0.477584,-0.155474,0.083258,-0.014281,-0.40961,-0.3096,-0.305258,-0.228175,-0.189506,0.22942,0.156319,False
0.874886,-0.163736,0.280754,1.253639,0.506991,0.685014,0.710748,0.42697,-0.26394,-0.429764,0.143186,-0.801072,0.238593,0.37291,-0.483104,0.268355,0.243064,0.169698,-0.278402,-0.523311,-0.781804,0.448645,-0.202591,-0.00587,-0.354198,-0.238004,-0.123438,0.169261,0.348318,-0.213312,-0.14293,0.972779,0.264841,-0.060548,-0.504575,-0.274466,0.077739,-0.297838,0.280538,0.063895,-0.284945,-0.586666,-0.409329,0.581749,0.316721,0.154288,-0.090295,-0.676675,0.300423,0.124081,0.183755,-0.017784,0.204406,0.052266,0.402874,-0.337532,0.200832,-0.303757,0.079602,0.134541,-0.242767,-0.380811,-0.374031,-0.717574,False
0.128279,0.27058,-0.235828,0.092771,0.245222,0.649033,0.420242,-0.257341,-0.324528,-0.061761,0.629366,-0.352786,0.613903,0.599371,-0.199253,-0.307789,0.366383,-0.190176,0.196934,-0.29386,-0.225444,0.723188,-0.068642,0.155812,0.26338,-0.338633,0.368323,0.410421,-0.081259,0.308755,-0.042961,-0.029788,0.390596,0.314399,-0.261215,-0.17923,-0.345795,-0.509164,0.039529,0.087113,-0.813842,-0.896536,-0.291719,0.625418,0.153097,0.167296,-0.587272,-0.506762,0.828856,0.256829,0.206353,-0.013071,0.164517,0.078222,0.419754,-0.484362,0.409493,-0.14422,0.001082,0.016111,-0.799567,-0.392164,-0.385347,-0.578942,False
0.630856,-0.165945,0.319894,0.87269,0.058457,0.659618,0.524718,0.066023,-0.00209,-0.543834,0.019046,-1.039568,0.393914,0.685952,-0.246743,-0.203021,0.41174,0.241908,0.000687,-0.468838,-0.79174,0.528769,-0.212534,-0.164153,-0.137288,-0.606484,-0.102767,0.10576,0.276002,0.020197,-0.51885,0.466775,0.469331,0.151336,-0.235187,0.089968,-0.172647,-0.117985,0.047588,0.050846,-0.247408,-0.510254,-0.304924,-0.104937,0.228872,0.29919,-0.316327,-0.388141,0.598759,0.259082,0.005143,-0.000523,-0.159061,0.166885,0.365782,-0.346977,0.250773,-0.16449,0.052587,0.047357,-0.490875,-0.166735,-0.104656,-0.463137,False
0.503076,0.25677,-0.304062,0.110071,0.197368,-0.061653,0.792655,0.061566,-0.474772,-0.461412,0.090126,-0.816737,0.19033,0.22939,0.003167,-0.655719,0.232321,0.329281,0.114216,-0.313538,0.116546,0.00251,0.147894,-0.055649,0.89214,-0.45401,0.175237,-0.02542,0.133385,-0.002594,-0.176709,-0.21114,0.534885,-0.046402,0.186308,-0.254793,0.061469,-0.248206,-0.428157,0.200392,-0.478593,-0.447161,-0.450142,-0.020862,0.095617,-0.103658,0.041488,-0.62613,0.456762,-0.128513,-0.055268,0.182568,0.201475,0.133317,0.305166,-0.642671,0.637582,-0.774584,0.130791,-0.052768,-0.435215,0.068904,-0.135514,-0.492061,False
0.013037,0.594089,-0.182862,0.148814,0.028275,0.390634,0.738406,-0.16225,-0.526803,-0.476785,0.280008,-0.982624,-0.059994,0.349525,0.118958,-0.571453,0.213053,-0.252667,0.230086,-0.48726,0.610422,0.046598,0.034003,-0.405645,0.489411,-0.500262,-0.164597,0.20123,0.203621,-0.196475,0.098525,-0.663928,0.132025,0.314829,-0.21222,-0.23645,-0.077967,-0.437335,0.518151,0.140381,-0.790675,-0.389252,-0.004717,0.057727,0.061153,0.242455,-0.252596,-0.566813,0.175777,0.063976,0.079104,0.263188,-0.140756,-0.12354,0.011926,0.10538,0.216971,8.4e-05,0.097875,-0.296698,-0.08801,-0.742661,0.206928,-0.042225,False
